target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_3M,NAO,1,2,-0.1532455,-0.00020980153571428572,-0.1380435,1.0,False,False
SPI_3M,NAO,2,2,-0.0240356,-3.3588678571428564e-05,-0.0197493,0.8,False,False
SPI_3M,NAO,3,2,0.0651948,8.650410714285716e-05,0.0519544,0.0,True,True
SPI_3M,NAO,4,2,-0.0231191,-6.229192857142856e-05,-0.0364033,0.6,False,False
SPI_3M,NAO,5,2,-0.015534500000000001,-4.156975e-05,-0.026862900000000002,0.8,False,False
SPI_3M,NAO,6,2,0.0539102,4.753015873015873e-05,0.0344483,0.0,True,True
SPI_3M,NAO,7,2,0.12111620000000002,0.00019672972582972586,0.12188380000000001,0.0,True,True
SPI_3M,NAO,8,2,0.049705200000000005,7.300277777777779e-05,0.052724400000000005,0.0,True,False
SPI_3M,NAO,9,2,-0.05695380000000001,-0.00010033834776334781,-0.05381940000000001,0.8,False,False
SPI_3M,NAO,10,2,0.033474,7.314664502164502e-05,0.0418884,0.6,False,False
SPI_3M,NAO,11,2,-0.0653807,-0.0001007017316017316,-0.055984,1.0,False,False
SPI_3M,NAO,12,2,-0.0515473,-5.669169096209911e-05,-0.0369228,0.6,False,False
SPI_3M,NINO34,0,2,0.0219939,2.363117857142858e-05,0.0153248,0.8,False,False
SPI_3M,NINO34,1,2,0.0396337,4.239553571428572e-05,0.030478,0.2,False,False
SPI_3M,NINO34,2,2,0.0816389,9.149225000000001e-05,0.0644412,0.0,True,True
SPI_3M,NINO34,3,2,0.12203379999999997,0.00013599189285714281,0.09953519999999996,0.0,True,True
SPI_3M,NINO34,4,2,0.1672168,0.00018518982142857145,0.11889169999999999,0.0,True,True
SPI_3M,NINO34,5,2,0.1552653,0.0001807149642857143,0.10850379999999998,0.0,True,True
SPI_3M,NINO34,6,2,0.1292982,0.0001668796897546898,0.1047145,0.0,True,True
SPI_3M,NINO34,7,2,0.12017100000000001,0.0001602194083694084,0.09457800000000002,0.0,True,True
SPI_3M,NINO34,8,2,0.1312358,0.00017420371572871577,0.1082758,0.0,True,True
SPI_3M,NINO34,9,2,0.13169830000000002,0.0001776125901875902,0.11322100000000002,0.0,True,True
SPI_3M,NINO34,10,2,0.12575849999999997,0.00017439430014430012,0.11604009999999997,0.2,False,False
SPI_3M,NINO34,11,2,0.11049910000000002,0.00015143885281385282,0.09586690000000002,0.2,False,False
SPI_3M,NINO34,12,2,0.06848989999999999,8.375218658892127e-05,0.058423699999999995,0.0,True,True
SPI_3M,PDO,0,2,0.0559088,-1.2517857142852058e-07,0.002342800000000006,0.2,False,False
SPI_3M,PDO,1,2,0.07014110000000001,3.153157142857151e-05,0.027525000000000008,0.0,True,True
SPI_3M,PDO,2,2,0.0653325,4.027171428571433e-05,0.022580400000000007,0.0,True,True
SPI_3M,PDO,3,2,0.07894270000000002,8.566642857142862e-05,0.049402100000000025,0.2,False,False
SPI_3M,PDO,4,2,0.04060900000000001,2.2867928571428608e-05,0.01254400000000001,0.2,False,False
SPI_3M,PDO,5,2,-0.0113753,-2.1860928571428568e-05,-0.0045148,0.2,False,False
SPI_3M,PDO,6,2,-0.057354499999999996,-0.00010725101010101014,-0.0634439,0.8,False,False
SPI_3M,PDO,7,2,-0.0306463,-4.066042568542567e-05,-0.027657300000000003,0.6,False,False
SPI_3M,PDO,8,2,-0.0653669,-9.770721500721503e-05,-0.06745810000000001,1.0,False,False
SPI_3M,PDO,9,2,-0.028957800000000006,-4.6166955266955285e-05,-0.030307500000000005,0.8,False,False
SPI_3M,PDO,10,2,-0.012311000000000002,-3.309480519480522e-05,-0.019497000000000007,0.8,False,False
SPI_3M,PDO,11,2,-0.07369009999999998,-0.00011229350649350652,-0.06734149999999998,1.0,False,False
SPI_3M,PDO,12,2,-0.090005,-0.0001525804300291545,-0.0931645,1.0,False,False
SPI_3M,SOLAR,0,2,0.0421966,9.12817857142857e-05,0.0537519,0.0,True,False
SPI_3M,SOLAR,1,2,0.05590520000000001,0.00011056164285714282,0.05994010000000001,0.2,False,False
SPI_3M,SOLAR,2,2,0.05394240000000001,9.599935714285714e-05,0.057515100000000006,0.2,False,False
SPI_3M,SOLAR,3,2,0.038695600000000004,7.499874999999997e-05,0.0439087,0.2,False,False
SPI_3M,SOLAR,4,2,0.04701100000000001,8.444896428571428e-05,0.04313570000000001,0.0,True,False
SPI_3M,SOLAR,5,2,0.0879883,0.00013893210714285714,0.0850181,0.0,True,True
SPI_3M,SOLAR,6,2,0.073071,0.00011246334776334778,0.07153469999999999,0.2,False,False
SPI_3M,SOLAR,7,2,0.06438410000000001,9.572153679653684e-05,0.058466400000000016,0.0,True,True
SPI_3M,SOLAR,8,2,0.025977399999999998,2.960833333333334e-05,0.020606499999999996,0.2,False,False
SPI_3M,SOLAR,9,2,0.049528600000000006,6.993279220779224e-05,0.04486160000000001,0.2,False,False
SPI_3M,SOLAR,10,2,0.0473454,5.045010822510823e-05,0.0336455,0.4,False,False
SPI_3M,SOLAR,11,2,0.0635085,8.363264790764792e-05,0.04959329999999999,0.4,False,False
SPI_3M,SOLAR,12,2,0.0375662,3.463174198250727e-05,0.021854099999999998,0.4,False,False
